통계표,계정코드,단위,변환,1988/01,1988/02,1988/03,1988/04,1988/05,1988/06,1988/07,1988/08,1988/09,1988/10,1988/11,1988/12,1989/01,1989/02,1989/03,1989/04,1989/05,1989/06,1989/07,1989/08,1989/09,1989/10,1989/11,1989/12,1990/01,1990/02,1990/03,1990/04,1990/05,1990/06,1990/07,1990/08,1990/09,1990/10,1990/11,1990/12,1991/01,1991/02,1991/03,1991/04,1991/05,1991/06,1991/07,1991/08,1991/09,1991/10,1991/11,1991/12,1992/01,1992/02,1992/03,1992/04,1992/05,1992/06,1992/07,1992/08,1992/09,1992/10,1992/11,1992/12,1993/01,1993/02,1993/03,1993/04,1993/05,1993/06,1993/07,1993/08,1993/09,1993/10,1993/11,1993/12,1994/01,1994/02,1994/03,1994/04,1994/05,1994/06,1994/07,1994/08,1994/09,1994/10,1994/11,1994/12,1995/01,1995/02,1995/03,1995/04,1995/05,1995/06,1995/07,1995/08,1995/09,1995/10,1995/11,1995/12,1996/01,1996/02,1996/03,1996/04,1996/05,1996/06,1996/07,1996/08,1996/09,1996/10,1996/11,1996/12,1997/01,1997/02,1997/03,1997/04,1997/05,1997/06,1997/07,1997/08,1997/09,1997/10,1997/11,1997/12,1998/01,1998/02,1998/03,1998/04,1998/05,1998/06,1998/07,1998/08,1998/09,1998/10,1998/11,1998/12,1999/01,1999/02,1999/03,1999/04,1999/05,1999/06,1999/07,1999/08,1999/09,1999/10,1999/11,1999/12,2000/01,2000/02,2000/03,2000/04,2000/05,2000/06,2000/07,2000/08,2000/09,2000/10,2000/11,2000/12,2001/01,2001/02,2001/03,2001/04,2001/05,2001/06,2001/07,2001/08,2001/09,2001/10,2001/11,2001/12,2002/01,2002/02,2002/03,2002/04,2002/05,2002/06,2002/07,2002/08,2002/09,2002/10,2002/11,2002/12,2003/01,2003/02,2003/03,2003/04,2003/05,2003/06,2003/07,2003/08,2003/09,2003/10,2003/11,2003/12,2004/01,2004/02,2004/03,2004/04,2004/05,2004/06,2004/07,2004/08,2004/09,2004/10,2004/11,2004/12,2005/01,2005/02,2005/03,2005/04,2005/05,2005/06,2005/07,2005/08,2005/09,2005/10,2005/11,2005/12,2006/01,2006/02,2006/03,2006/04,2006/05,2006/06,2006/07,2006/08,2006/09,2006/10,2006/11,2006/12,2007/01,2007/02,2007/03,2007/04,2007/05,2007/06,2007/07,2007/08,2007/09,2007/10,2007/11,2007/12,2008/01,2008/02,2008/03,2008/04,2008/05,2008/06,2008/07,2008/08,2008/09,2008/10,2008/11,2008/12,2009/01,2009/02,2009/03,2009/04,2009/05,2009/06,2009/07,2009/08,2009/09,2009/10,2009/11,2009/12,2010/01,2010/02,2010/03,2010/04,2010/05,2010/06,2010/07,2010/08,2010/09,2010/10,2010/11,2010/12,2011/01,2011/02,2011/03,2011/04,2011/05,2011/06,2011/07,2011/08,2011/09,2011/10,2011/11,2011/12,2012/01,2012/02,2012/03,2012/04,2012/05,2012/06,2012/07,2012/08,2012/09,2012/10,2012/11,2012/12,2013/01,2013/02,2013/03,2013/04,2013/05,2013/06,2013/07,2013/08,2013/09,2013/10,2013/11,2013/12,2014/01,2014/02,2014/03,2014/04,2014/05,2014/06,2014/07,2014/08,2014/09,2014/10,2014/11,2014/12,2015/01,2015/02,2015/03,2015/04,2015/05,2015/06,2015/07,2015/08,2015/09,2015/10,2015/11,2015/12,2016/01,2016/02,2016/03,2016/04,2016/05,2016/06,2016/07,2016/08,2016/09,2016/10,2016/11,2016/12,2017/01,2017/02,2017/03,2017/04,2017/05,2017/06,2017/07,2017/08,2017/09,2017/10,2017/11,2017/12,2018/01,2018/02,2018/03,2018/04,2018/05,2018/06,2018/07,2018/08,2018/09,2018/10,2018/11,2018/12,2019/01,2019/02,2019/03,2019/04,2019/05,2019/06,2019/07,2019/08,2019/09,2019/10,2019/11,2019/12,2020/01,2020/02,2020/03,2020/04,2020/05,2020/06,2020/07,2020/08,2020/09,2020/10,2020/11,2020/12,2021/01,2021/02,2021/03,2021/04,2021/05,2021/06,2021/07,2021/08,2021/09,2021/10,2021/11,2021/12,2022/01,2022/02,2022/03,2022/04,2022/05,2022/06,2022/07,2022/08,2022/09,2022/10,2022/11,2022/12,2023/01,2023/02,2023/03,2023/04,2023/05,2023/06,2023/07,2023/08,2023/09,2023/10,2023/11,2023/12,2024/01,2024/02,2024/03,2024/04,2024/05,2024/06,2024/07,2024/08,2024/09,2024/10,2024/11,2024/12,2025/01,2025/02,2025/03,2025/04,2025/05,2025/06,2025/07
"3.3.1.1.1. 수출금액지수","  농림수산품","2020=100","원자료","108.33","106.46","150.32","152.54","125.76","118.09","90.50","76.95","113.17","112.82","88.16","118.34","85.87","87.30","143.11","129.64","100.12","111.87","78.41","81.28","105.45","113.64","92.66","105.92","83.40","79.82","112.94","89.69","84.67","94.12","75.83","68.33","95.55","110.28","89.60","94.34","91.54","86.75","116.58","120.23","107.21","87.82","86.30","59.04","93.07","113.11","97.31","105.39","89.78","66.65","96.24","101.26","86.98","98.57","72.75","72.06","85.26","130.56","100.70","99.16","55.59","54.18","81.14","82.40","77.63","84.39","65.27","82.27","73.00","72.04","85.60","120.69","61.44","60.35","78.14","73.33","87.40","88.27","72.33","56.58","73.42","109.47","115.35","74.76","84.32","84.27","94.18","114.27","97.80","97.13","94.52","66.13","88.44","114.22","100.39","119.60","80.61","84.74","110.44","118.86","103.92","100.19","90.55","97.74","86.03","85.77","98.23","120.09","91.39","60.26","92.67","101.16","89.71","83.52","110.25","94.72","81.55","112.60","90.84","125.13","85.59","86.57","92.67","107.51","100.40","108.79","86.51","66.27","92.56","127.37","128.89","128.39","91.70","78.05","95.70","111.58","90.13","100.55","93.11","83.29","82.52","154.60","168.99","138.32","111.00","88.74","114.89","91.21","89.29","90.00","59.97","71.91","82.32","101.68","100.85","118.32","67.99","92.34","92.23","84.05","73.33","60.67","72.58","49.87","68.92","84.48","128.15","95.43","73.20","56.52","66.61","65.31","71.52","57.01","75.66","51.65","71.18","96.21","96.69","99.16","67.52","58.37","72.15","76.07","65.96","60.56","61.13","47.14","58.40","93.47","75.35","107.93","59.24","64.95","84.26","88.86","65.08","75.52","73.39","64.10","74.36","117.07","113.51","111.08","80.45","53.89","76.40","80.01","65.07","70.88","70.25","71.62","74.33","87.61","105.01","120.77","53.17","48.50","67.01","69.42","61.15","74.58","69.25","70.36","75.12","76.25","92.19","91.56","80.95","58.46","67.48","63.78","59.39","76.17","84.66","99.00","77.47","100.05","82.94","128.94","101.06","72.31","79.84","92.12","84.78","71.78","89.90","71.66","85.33","109.24","110.59","117.52","86.09","74.79","84.16","81.51","76.03","76.63","73.15","68.43","82.51","102.03","174.32","157.30","97.64","76.29","94.31","110.51","97.17","103.35","119.68","88.14","105.01","135.93","121.27","180.37","90.37","92.12","133.66","147.81","128.03","146.40","137.74","117.21","131.62","139.89","141.40","197.46","97.54","124.73","141.13","126.10","158.14","161.41","131.88","121.94","132.23","155.08","155.92","150.39","144.83","104.45","129.38","118.16","147.56","126.87","143.79","107.69","121.01","167.96","125.85","144.19","120.27","104.34","117.71","115.10","109.79","129.16","116.14","117.96","108.35","129.00","98.67","128.92","90.57","69.16","94.27","115.56","90.18","103.29","98.46","80.46","113.41","103.69","104.67","126.16","73.75","71.04","111.56","96.00","118.23","109.79","104.67","115.74","124.05","121.42","126.33","128.64","83.06","81.51","95.31","90.58","104.15","92.66","88.01","102.37","103.31","99.21","133.15","120.92","121.11","85.82","102.76","96.07","94.31","84.16","105.67","94.82","80.70","113.17","128.00","117.56","110.91","87.59","109.20","145.15","87.23","97.09","101.57","107.09","91.40","120.48","110.87","138.82","105.23","87.56","93.49","109.63","66.48","91.26","92.96","89.08","89.93","108.39","127.20","138.81","94.29","75.93","114.49","120.22","85.20","84.19","101.00","89.67","92.21","116.01","121.08","136.03","112.01","99.30","99.73","136.17","104.49","118.43","98.35","102.59","94.76","97.76","124.24","131.64","103.60","111.33","128.59","125.41","98.89","100.17","87.88","106.26","92.22","132.34","145.88","144.98","100.96","101.99","97.51","140.84","96.09","72.93","93.55","104.66","123.29","138.77","146.51","157.07","100.96","122.91","117.41","121.41","100.64","87.67","99.02"
"3.3.1.1.1. 수출금액지수","    음식료품","2020=100","원자료","14.85","13.99","18.44","17.28","17.24","17.69","14.84","13.07","18.66","22.98","23.01","20.22","15.23","12.49","20.26","17.40","15.39","18.80","14.95","14.81","16.44","21.60","24.90","21.23","12.27","14.42","19.15","16.73","18.70","17.27","14.35","14.07","18.26","20.65","25.50","23.60","15.33","11.89","18.25","18.23","17.34","14.58","14.94","13.40","16.13","23.66","24.11","25.39","15.26","13.69","16.89","16.90","15.58","17.42","16.04","15.06","18.66","25.20","21.57","21.05","11.41","15.18","19.54","17.87","17.35","17.36","15.79","16.02","20.59","24.52","25.65","24.92","15.74","13.97","21.78","22.04","20.72","19.55","19.50","20.05","21.47","29.67","29.12","30.51","18.06","18.98","24.71","21.68","23.74","25.48","22.43","24.64","25.32","32.97","31.99","30.81","22.13","20.33","27.61","25.55","25.61","23.39","24.25","22.36","24.27","31.97","30.18","31.52","21.84","20.98","26.07","23.72","23.52","24.46","24.76","23.86","26.84","33.20","28.20","27.20","16.22","20.76","23.56","23.63","19.59","19.09","19.51","16.48","18.87","22.15","24.51","20.77","16.16","16.57","20.06","19.44","17.54","20.73","19.85","18.24","22.00","27.44","27.53","24.99","19.39","17.46","22.62","20.62","20.76","23.00","20.38","20.54","22.84","27.26","26.60","24.64","17.66","20.03","22.18","21.09","21.93","24.24","19.21","20.16","27.14","25.12","26.85","24.24","20.27","18.76","22.23","21.56","24.56","23.14","22.06","22.39","24.52","29.51","27.30","25.11","23.39","22.15","23.68","24.72","23.44","24.53","26.08","23.06","28.38","37.83","28.21","30.98","23.71","27.36","30.45","30.45","26.14","27.35","26.36","26.38","28.97","32.96","32.42","34.91","27.35","24.07","29.71","30.41","29.26","30.83","29.20","31.00","32.28","33.88","33.16","32.89","28.23","25.99","30.23","28.03","32.83","32.82","27.75","33.84","36.41","29.81","35.16","37.76","27.13","24.45","35.87","33.50","33.49","38.24","34.13","34.00","33.80","40.37","39.56","40.23","34.37","30.67","41.98","44.20","41.07","43.12","38.33","35.68","44.54","45.37","42.12","47.80","30.96","39.44","37.25","42.94","38.02","43.15","43.18","38.24","50.01","47.08","50.21","52.82","40.11","40.90","46.53","50.88","44.72","53.69","50.91","53.08","56.44","62.80","62.88","67.27","54.53","51.19","60.13","68.66","69.22","64.88","65.61","63.85","69.29","64.85","68.44","73.27","50.98","63.66","70.19","67.19","66.08","70.22","72.65","64.54","72.60","70.44","76.70","67.88","65.76","55.75","65.79","68.02","69.53","65.96","65.21","62.91","64.90","78.93","73.62","74.56","65.45","64.54","73.80","75.93","72.30","74.02","73.27","73.40","74.05","83.01","75.44","76.15","71.81","60.05","78.19","82.48","71.48","78.47","78.39","67.15","75.51","80.03","73.77","77.20","70.59","66.74","84.77","75.77","80.24","87.57","78.52","79.27","82.67","85.35","91.30","77.93","70.94","81.76","95.47","88.49","84.07","91.85","89.04","85.07","101.82","74.35","104.03","87.84","81.65","73.19","95.32","91.51","97.10","98.73","85.84","84.64","78.31","91.86","98.21","83.67","87.14","75.21","90.88","98.86","100.16","92.44","94.94","88.21","86.29","94.21","95.45","94.95","77.20","84.24","108.94","97.75","90.75","103.81","110.85","93.48","108.26","104.81","107.76","112.15","96.08","91.78","122.32","118.33","110.29","115.57","108.78","106.48","108.97","116.10","124.74","119.96","111.01","105.81","125.82","121.02","125.00","114.91","115.12","116.17","107.38","108.30","109.88","111.65","99.14","119.30","131.22","122.84","125.41","128.48","119.52","123.02","129.95","128.77","134.47","120.72","121.26","120.27","133.61","144.69","142.58","140.62","151.53","131.66","133.29","143.40","138.12","142.82","121.33","139.50","145.31","160.72","149.27","148.60","151.37"
"3.3.1.1.1. 수출금액지수","    섬유및가죽제품","2020=100","원자료","141.01","141.95","166.32","165.53","180.23","188.79","196.30","183.74","184.69","166.15","166.18","200.51","148.63","137.00","174.06","168.33","187.45","199.52","198.85","197.40","192.54","178.43","179.77","211.60","144.01","155.39","180.63","177.99","192.83","203.68","204.09","188.38","216.23","152.32","181.76","208.39","154.65","151.94","173.55","187.34","197.80","203.67","210.04","189.58","185.87","196.26","190.13","213.69","183.08","146.24","184.22","195.31","197.57","209.05","205.17","180.81","176.23","183.89","169.11","191.76","138.83","158.14","181.58","184.41","187.48","200.82","205.70","176.39","197.30","162.54","168.07","191.98","152.71","142.80","187.07","196.52","197.87","208.74","208.33","185.16","188.70","186.36","188.38","211.50","171.95","161.85","207.92","206.40","217.74","217.85","207.11","194.12","193.42","192.90","182.69","193.29","160.41","159.74","189.40","199.81","208.31","201.88","212.81","186.83","186.13","192.10","188.73","190.27","163.63","161.90","198.01","205.09","210.59","207.25","217.77","185.21","184.90","202.50","177.89","186.36","138.26","156.21","184.95","186.60","185.96","187.23","191.08","161.98","179.09","156.32","148.43","161.99","135.40","128.80","168.20","178.77","181.05","191.32","205.76","171.99","180.61","194.31","179.51","187.16","155.95","152.19","195.72","191.90","208.29","215.31","207.03","192.65","188.48","188.47","179.10","178.43","128.88","154.53","181.64","168.12","182.64","184.55","171.50","161.58","176.08","138.22","147.19","143.24","127.19","115.83","149.65","158.75","174.09","169.53","178.07","164.80","155.60","168.13","154.11","147.81","130.29","117.35","140.46","151.25","159.58","158.26","167.46","146.26","150.00","163.59","143.78","154.23","114.39","127.84","149.52","158.33","154.03","163.46","165.40","137.11","150.10","148.31","141.11","143.51","116.75","102.27","138.89","146.78","142.92","144.02","141.53","125.66","138.09","132.70","126.62","129.83","102.64","106.78","134.68","128.57","134.37","140.41","132.33","123.32","141.33","111.27","127.01","130.24","113.86","98.14","132.38","134.98","140.25","141.00","134.93","127.36","114.00","132.25","135.37","120.81","113.90","103.40","130.13","143.31","140.80","130.14","148.87","121.73","124.44","139.58","110.74","109.83","80.39","87.42","105.68","123.04","103.88","114.19","126.21","98.46","121.25","114.97","113.36","128.58","103.52","98.03","127.06","145.83","130.95","137.72","148.88","116.38","123.30","143.48","137.21","148.59","129.26","113.71","156.62","165.28","152.90","159.56","157.01","133.63","147.20","146.46","149.79","149.90","117.33","139.03","151.24","154.13","155.76","152.32","161.95","141.15","142.77","142.82","160.40","118.58","141.99","127.21","148.15","171.60","175.14","156.13","164.67","141.84","130.89","166.70","160.96","150.43","139.69","133.92","150.47","170.90","161.34","152.39","167.33","132.59","136.52","167.23","141.07","150.01","129.94","105.05","142.43","160.00","136.55","146.80","158.49","111.67","123.71","139.70","129.52","140.10","110.66","104.49","133.52","137.32","130.83","134.90","140.10","112.18","120.12","125.74","135.38","135.90","106.04","111.82","133.11","129.62","125.30","137.33","125.74","114.44","137.78","98.26","133.91","130.84","124.84","101.56","130.23","131.57","134.37","136.27","131.37","115.18","107.06","126.34","133.85","120.16","121.51","99.84","116.30","127.36","131.08","115.54","124.07","102.70","102.36","122.26","118.45","115.97","106.79","119.03","102.87","78.43","72.68","89.56","104.47","83.44","114.22","99.88","109.35","119.30","98.31","88.19","113.64","117.89","113.52","119.83","121.97","98.55","109.08","121.90","126.49","135.82","118.48","102.03","124.90","118.48","119.80","109.92","110.01","98.10","104.25","98.68","101.78","111.46","82.83","97.92","108.08","98.65","101.15","106.55","90.98","86.18","93.97","89.66","100.60","99.28","91.99","87.31","91.75","100.06","102.96","94.31","94.35","83.87","86.21","92.62","99.40","96.72","78.79","87.28","89.57","99.50","91.99","92.38","91.26"
"3.3.1.1.1. 수출금액지수","    목재및종이제품","2020=100","원자료","17.74","18.56","21.24","19.83","20.75","23.14","23.91","20.78","19.55","19.12","18.22","21.14","18.12","18.04","22.14","20.49","22.01","23.80","22.40","21.93","19.93","19.81","20.75","20.86","18.41","20.79","22.98","22.10","23.02","23.20","24.81","23.32","23.44","18.77","21.42","22.72","19.10","17.69","22.39","21.97","21.82","22.66","23.89","21.91","19.46","21.49","19.33","20.95","19.21","18.87","23.31","24.80","26.04","26.13","26.40","22.32","22.61","24.53","22.34","26.31","18.51","22.38","25.37","24.64","25.03","26.21","29.54","26.57","27.42","24.76","30.55","30.63","24.46","23.38","32.60","33.49","40.61","39.84","37.76","39.83","39.85","42.41","43.96","43.77","41.93","46.85","62.55","59.52","63.68","61.56","59.69","45.09","36.89","39.06","40.01","43.36","37.49","41.83","55.34","56.13","55.64","55.02","55.23","51.05","48.27","53.80","53.22","58.79","51.30","53.15","60.27","63.09","67.19","71.40","68.56","61.15","59.64","60.63","54.41","48.36","52.62","68.16","79.46","76.85","72.43","66.64","61.07","60.92","65.27","63.13","63.86","77.12","62.48","62.61","73.95","72.44","72.06","76.22","69.40","65.68","68.85","74.21","74.49","72.52","69.80","72.26","93.87","90.15","91.25","79.99","72.21","71.45","63.64","71.57","65.06","63.56","63.24","69.13","76.93","70.05","74.16","68.16","62.28","62.14","60.19","57.60","58.23","53.57","54.73","52.84","62.08","64.95","71.47","66.02","72.18","68.59","62.52","66.93","65.39","61.93","60.62","64.79","78.14","76.33","73.62","72.22","72.64","64.85","76.01","79.21","74.61","77.42","70.99","78.60","83.34","86.80","90.10","90.98","92.70","83.07","84.74","87.46","85.92","88.22","82.46","75.04","89.06","86.82","88.08","87.80","88.75","83.04","83.01","81.00","79.77","82.56","75.62","81.27","88.63","83.33","88.62","93.69","85.53","87.06","86.37","77.33","83.17","80.34","84.74","81.40","97.87","94.12","96.61","95.63","91.92","91.75","80.42","90.03","91.14","89.15","92.40","94.95","105.28","115.12","116.80","94.71","113.82","107.37","97.59","93.81","76.29","79.48","65.44","71.88","78.07","84.22","78.58","89.78","95.11","89.51","96.32","90.19","91.86","99.08","98.70","87.65","107.64","103.45","98.92","104.08","95.47","95.33","101.17","109.04","109.29","125.17","108.61","106.33","122.89","124.91","128.75","128.10","127.75","118.51","112.30","113.63","114.93","122.50","107.23","125.85","127.33","123.94","136.78","129.43","134.63","123.56","115.41","113.97","114.87","110.42","108.31","109.15","120.74","126.49","136.07","111.26","125.74","121.94","118.82","125.03","116.01","118.39","108.80","115.21","121.62","122.70","122.16","120.59","122.33","109.44","109.77","116.41","102.89","112.68","106.64","94.26","109.90","112.96","105.76","110.77","111.85","96.39","100.09","105.12","98.99","107.37","98.46","100.20","118.52","111.57","114.19","110.48","105.19","110.89","102.24","101.30","106.51","103.68","98.50","104.35","116.93","111.46","114.38","111.79","108.37","113.90","118.14","97.51","118.10","112.19","113.46","103.08","127.30","123.90","129.48","133.21","135.90","133.12","116.45","145.12","129.21","120.57","121.89","107.15","123.49","116.18","120.05","111.52","123.89","112.65","107.23","119.44","107.56","114.90","105.13","111.24","124.44","110.57","87.68","96.37","94.23","85.63","97.07","95.17","94.75","97.73","87.69","89.21","113.76","114.01","107.13","114.19","109.87","102.48","100.86","110.12","112.76","113.43","106.64","113.87","122.81","121.67","122.79","115.34","124.48","121.89","110.79","104.89","109.34","108.12","104.75","117.59","115.26","109.61","110.85","108.23","100.20","107.79","102.83","104.74","117.66","102.34","109.34","108.34","111.31","121.30","117.05","105.54","114.20","102.89","96.18","106.97","100.23","104.75","97.20","110.18","99.41","110.25","98.15","97.90","108.89"
"3.3.1.1.1. 수출금액지수","    석탄및석유제품","2020=100","원자료","1.06","2.65","2.46","1.98","1.45","3.20","2.35","2.62","2.42","2.25","1.85","2.04","2.31","2.43","3.44","2.59","3.69","2.08","2.42","3.09","2.41","2.45","1.54","2.56","1.73","2.02","2.43","1.78","2.40","1.51","2.83","3.33","3.91","4.38","2.05","2.56","3.16","4.54","3.83","4.13","5.57","8.89","5.24","7.78","7.16","7.77","5.94","6.35","5.50","5.43","5.58","5.90","4.32","6.31","7.40","7.23","8.11","9.34","8.30","6.85","7.42","5.72","7.11","4.35","4.50","8.11","9.06","10.14","7.35","8.65","6.31","7.04","4.49","5.64","5.50","5.80","6.71","5.25","8.85","8.63","6.82","8.82","7.20","7.21","6.55","7.81","10.22","9.00","10.05","5.17","10.01","13.28","10.32","11.68","9.85","10.17","10.59","10.16","11.12","16.49","14.19","10.84","19.12","18.07","14.41","18.45","19.59","19.08","19.88","21.35","23.62","23.00","20.38","15.94","19.95","18.02","23.50","23.62","23.54","20.43","17.92","22.61","21.02","18.50","20.38","17.87","17.03","15.47","15.05","16.38","16.60","15.86","13.24","14.84","17.67","18.47","16.03","19.17","24.99","24.08","24.64","29.82","32.70","34.26","31.73","33.80","32.96","32.57","28.33","38.30","36.57","46.99","42.06","40.94","41.21","40.07","39.62","35.18","36.95","31.87","42.70","30.20","29.26","35.42","28.22","27.05","24.09","22.75","20.70","19.12","22.53","26.24","26.73","25.17","28.28","31.66","31.37","28.18","28.52","24.34","28.26","33.05","36.27","30.72","19.71","24.54","30.42","23.41","20.06","27.23","26.64","26.60","31.17","35.57","37.15","37.42","54.00","15.61","41.45","40.14","48.04","54.09","51.30","56.88","45.17","39.23","51.48","43.96","56.38","56.56","67.97","77.56","83.53","75.57","81.85","77.04","61.95","57.88","63.96","78.36","83.21","79.70","110.42","124.70","103.29","81.31","81.50","77.31","58.84","77.98","85.19","92.73","84.05","88.99","99.40","109.44","102.45","113.71","135.32","131.42","107.95","114.46","140.80","148.52","187.84","198.25","237.79","195.80","190.73","146.47","99.31","78.39","67.64","70.87","76.84","77.60","74.29","102.38","105.48","109.20","104.86","113.42","115.87","113.22","98.85","98.94","112.49","134.51","123.65","133.51","125.65","135.23","135.41","152.26","150.09","153.03","153.64","158.31","215.47","242.43","223.40","211.40","239.41","246.49","208.82","200.38","218.50","222.98","216.96","228.02","235.04","211.67","218.17","226.68","215.03","241.59","255.55","255.00","240.73","219.88","242.27","225.56","240.53","184.03","207.99","213.33","201.15","227.65","220.30","214.75","257.59","172.09","234.05","190.93","228.68","217.21","229.24","183.65","220.04","237.63","205.92","211.07","187.97","153.59","135.22","111.67","151.44","127.33","138.31","154.23","149.50","135.22","133.47","114.34","115.70","108.49","81.38","82.45","93.17","117.97","106.56","113.46","131.18","102.25","117.32","112.86","117.09","126.04","136.41","142.88","147.47","122.17","136.44","118.42","133.44","141.80","179.54","127.63","168.15","165.92","178.47","163.22","148.99","193.66","192.39","199.74","192.58","208.10","207.71","222.19","191.18","170.62","176.00","146.26","148.25","190.08","172.62","148.42","174.69","175.22","172.62","162.58","169.16","162.12","165.50","134.29","113.89","73.82","58.08","81.82","101.46","99.31","95.91","82.09","87.22","106.63","93.06","119.11","136.57","147.99","155.11","151.21","179.22","153.58","177.52","201.86","190.55","192.60","181.59","206.19","271.42","255.48","321.80","275.32","316.06","326.69","260.53","221.35","238.34","230.69","208.74","227.23","222.12","182.05","210.12","166.67","192.97","220.51","242.46","255.85","221.66","221.60","237.46","219.15","229.96","213.98","223.76","182.30","222.05","215.58","197.36","167.71","180.58","196.51","167.56","192.27","164.87","183.81","176.70","179.55","208.46"
"3.3.1.1.1. 수출금액지수","    화학제품","2020=100","원자료","3.08","3.59","4.23","3.98","3.95","4.24","4.18","4.13","3.97","3.97","4.13","4.72","3.98","4.13","5.07","3.79","4.04","4.17","3.87","4.39","4.14","4.11","4.80","5.20","4.24","4.60","5.34","4.58","5.02","5.04","4.80","5.12","5.38","5.16","5.68","6.55","5.15","5.49","6.06","5.71","5.88","6.28","5.70","5.91","5.69","6.33","6.35","7.98","6.89","7.18","8.09","7.67","7.48","8.06","7.91","7.91","8.18","8.27","7.47","8.58","7.07","7.73","8.75","8.07","8.11","8.95","8.71","8.51","8.60","8.85","9.10","10.18","8.40","8.35","10.13","9.38","9.87","10.86","10.02","10.73","11.53","12.09","12.73","13.58","11.46","13.37","15.54","14.69","14.80","15.03","14.20","14.41","14.22","14.24","14.34","14.55","14.05","14.08","15.74","14.49","13.83","13.97","14.77","13.61","14.45","15.64","14.98","15.74","13.93","14.65","16.49","15.99","16.82","17.19","17.41","16.89","16.81","18.29","16.04","16.99","14.25","16.07","17.91","17.34","15.95","15.92","15.18","14.82","15.49","15.25","15.08","16.45","13.91","13.81","16.18","15.62","15.11","15.73","17.04","16.10","17.88","19.01","18.29","19.82","18.28","18.98","20.66","19.66","21.37","21.31","20.22","20.46","20.50","20.43","20.12","21.23","18.10","19.60","20.38","18.74","19.61","18.96","18.29","18.08","18.68","16.97","17.31","17.32","17.44","16.93","19.78","20.13","20.71","19.93","21.37","20.65","19.98","22.05","21.35","21.66","22.09","22.84","24.10","23.79","23.12","23.87","25.53","23.68","24.37","27.25","25.86","28.78","26.58","28.56","30.69","30.90","30.47","31.99","34.51","34.85","34.55","38.09","36.95","38.29","37.82","36.35","42.74","38.37","37.34","40.93","38.50","39.15","40.15","37.64","39.03","40.66","38.07","38.17","44.37","41.24","44.07","45.50","45.61","49.11","47.52","42.87","46.58","47.42","46.95","45.70","50.96","50.82","53.24","50.26","54.91","55.65","49.84","54.21","54.92","54.60","54.73","55.58","63.04","63.94","65.21","64.96","74.56","65.48","66.10","55.76","40.59","39.84","35.99","41.18","48.13","51.99","48.68","53.89","57.51","54.80","59.14","56.43","56.74","63.70","61.03","59.46","70.32","72.13","67.08","67.60","68.24","68.08","66.90","73.11","74.04","78.16","80.68","76.20","90.27","87.05","89.49","90.31","92.04","92.64","89.55","83.48","83.46","85.28","79.81","89.28","89.70","87.56","90.05","85.57","89.58","86.18","90.29","87.74","89.01","87.20","92.23","89.21","94.85","95.47","94.18","88.01","93.67","91.68","88.05","94.96","89.76","93.89","90.40","88.10","93.94","101.73","91.96","93.68","100.21","94.57","94.83","100.27","86.94","92.07","82.89","74.02","87.80","88.36","78.20","87.08","88.74","77.69","79.95","80.34","75.23","83.26","71.95","71.62","85.12","82.19","83.63","86.32","84.81","86.29","84.81","82.77","88.61","91.05","88.05","96.05","103.33","93.84","91.37","96.51","92.44","98.88","115.69","87.53","104.81","107.58","109.04","100.74","111.78","112.48","116.16","110.38","113.83","114.30","105.50","118.64","109.34","103.49","108.01","94.98","104.61","108.97","103.22","92.49","104.90","98.62","96.90","102.96","96.95","104.40","94.90","94.56","107.02","88.16","82.02","92.67","98.49","94.75","113.04","103.51","107.74","123.14","116.33","116.04","141.39","133.60","131.12","134.36","135.30","136.79","138.66","140.69","141.06","147.19","147.06","141.58","162.00","146.37","159.33","140.73","142.96","139.81","132.79","120.84","117.14","123.91","121.66","132.80","139.48","128.36","130.15","127.55","121.53","127.43","127.30","116.60","122.64","120.42","127.58","123.20","127.21","135.46","132.13","125.69","131.18","128.49","121.38","126.67","121.36","123.88","113.21","127.23","125.60","131.72","119.14","124.38","125.73"
