통계표,계정항목,단위,변환,1966/01,1966/02,1966/03,1966/04,1966/05,1966/06,1966/07,1966/08,1966/09,1966/10,1966/11,1966/12,1967/01,1967/02,1967/03,1967/04,1967/05,1967/06,1967/07,1967/08,1967/09,1967/10,1967/11,1967/12,1968/01,1968/02,1968/03,1968/04,1968/05,1968/06,1968/07,1968/08,1968/09,1968/10,1968/11,1968/12,1969/01,1969/02,1969/03,1969/04,1969/05,1969/06,1969/07,1969/08,1969/09,1969/10,1969/11,1969/12,1970/01,1970/02,1970/03,1970/04,1970/05,1970/06,1970/07,1970/08,1970/09,1970/10,1970/11,1970/12,1971/01,1971/02,1971/03,1971/04,1971/05,1971/06,1971/07,1971/08,1971/09,1971/10,1971/11,1971/12,1972/01,1972/02,1972/03,1972/04,1972/05,1972/06,1972/07,1972/08,1972/09,1972/10,1972/11,1972/12,1973/01,1973/02,1973/03,1973/04,1973/05,1973/06,1973/07,1973/08,1973/09,1973/10,1973/11,1973/12,1974/01,1974/02,1974/03,1974/04,1974/05,1974/06,1974/07,1974/08,1974/09,1974/10,1974/11,1974/12,1975/01,1975/02,1975/03,1975/04,1975/05,1975/06,1975/07,1975/08,1975/09,1975/10,1975/11,1975/12,1976/01,1976/02,1976/03,1976/04,1976/05,1976/06,1976/07,1976/08,1976/09,1976/10,1976/11,1976/12,1977/01,1977/02,1977/03,1977/04,1977/05,1977/06,1977/07,1977/08,1977/09,1977/10,1977/11,1977/12,1978/01,1978/02,1978/03,1978/04,1978/05,1978/06,1978/07,1978/08,1978/09,1978/10,1978/11,1978/12,1979/01,1979/02,1979/03,1979/04,1979/05,1979/06,1979/07,1979/08,1979/09,1979/10,1979/11,1979/12,1980/01,1980/02,1980/03,1980/04,1980/05,1980/06,1980/07,1980/08,1980/09,1980/10,1980/11,1980/12,1981/01,1981/02,1981/03,1981/04,1981/05,1981/06,1981/07,1981/08,1981/09,1981/10,1981/11,1981/12,1982/01,1982/02,1982/03,1982/04,1982/05,1982/06,1982/07,1982/08,1982/09,1982/10,1982/11,1982/12,1983/01,1983/02,1983/03,1983/04,1983/05,1983/06,1983/07,1983/08,1983/09,1983/10,1983/11,1983/12,1984/01,1984/02,1984/03,1984/04,1984/05,1984/06,1984/07,1984/08,1984/09,1984/10,1984/11,1984/12,1985/01,1985/02,1985/03,1985/04,1985/05,1985/06,1985/07,1985/08,1985/09,1985/10,1985/11,1985/12,1986/01,1986/02,1986/03,1986/04,1986/05,1986/06,1986/07,1986/08,1986/09,1986/10,1986/11,1986/12,1987/01,1987/02,1987/03,1987/04,1987/05,1987/06,1987/07,1987/08,1987/09,1987/10,1987/11,1987/12,1988/01,1988/02,1988/03,1988/04,1988/05,1988/06,1988/07,1988/08,1988/09,1988/10,1988/11,1988/12,1989/01,1989/02,1989/03,1989/04,1989/05,1989/06,1989/07,1989/08,1989/09,1989/10,1989/11,1989/12,1990/01,1990/02,1990/03,1990/04,1990/05,1990/06,1990/07,1990/08,1990/09,1990/10,1990/11,1990/12,1991/01,1991/02,1991/03,1991/04,1991/05,1991/06,1991/07,1991/08,1991/09,1991/10,1991/11,1991/12,1992/01,1992/02,1992/03,1992/04,1992/05,1992/06,1992/07,1992/08,1992/09,1992/10,1992/11,1992/12,1993/01,1993/02,1993/03,1993/04,1993/05,1993/06,1993/07,1993/08,1993/09,1993/10,1993/11,1993/12,1994/01,1994/02,1994/03,1994/04,1994/05,1994/06,1994/07,1994/08,1994/09,1994/10,1994/11,1994/12,1995/01,1995/02,1995/03,1995/04,1995/05,1995/06,1995/07,1995/08,1995/09,1995/10,1995/11,1995/12,1996/01,1996/02,1996/03,1996/04,1996/05,1996/06,1996/07,1996/08,1996/09,1996/10,1996/11,1996/12,1997/01,1997/02,1997/03,1997/04,1997/05,1997/06,1997/07,1997/08,1997/09,1997/10,1997/11,1997/12,1998/01,1998/02,1998/03,1998/04,1998/05,1998/06,1998/07,1998/08,1998/09,1998/10,1998/11,1998/12,1999/01,1999/02,1999/03,1999/04,1999/05,1999/06,1999/07,1999/08,1999/09,1999/10,1999/11,1999/12,2000/01,2000/02,2000/03,2000/04,2000/05,2000/06,2000/07,2000/08,2000/09,2000/10,2000/11,2000/12,2001/01,2001/02,2001/03,2001/04,2001/05,2001/06,2001/07,2001/08,2001/09,2001/10,2001/11,2001/12,2002/01,2002/02,2002/03,2002/04,2002/05,2002/06,2002/07,2002/08,2002/09,2002/10,2002/11,2002/12,2003/01,2003/02,2003/03,2003/04,2003/05,2003/06,2003/07,2003/08,2003/09,2003/10,2003/11,2003/12,2004/01,2004/02,2004/03,2004/04,2004/05,2004/06,2004/07,2004/08,2004/09,2004/10,2004/11,2004/12,2005/01,2005/02,2005/03,2005/04,2005/05,2005/06,2005/07,2005/08,2005/09,2005/10,2005/11,2005/12,2006/01,2006/02,2006/03,2006/04,2006/05,2006/06,2006/07,2006/08,2006/09,2006/10,2006/11,2006/12,2007/01,2007/02,2007/03,2007/04,2007/05,2007/06,2007/07,2007/08,2007/09,2007/10,2007/11,2007/12,2008/01,2008/02,2008/03,2008/04,2008/05,2008/06,2008/07,2008/08,2008/09,2008/10,2008/11,2008/12,2009/01,2009/02,2009/03,2009/04,2009/05,2009/06,2009/07,2009/08,2009/09,2009/10,2009/11,2009/12,2010/01,2010/02,2010/03,2010/04,2010/05,2010/06,2010/07,2010/08,2010/09,2010/10,2010/11,2010/12,2011/01,2011/02,2011/03,2011/04,2011/05,2011/06,2011/07,2011/08,2011/09,2011/10,2011/11,2011/12,2012/01,2012/02,2012/03,2012/04,2012/05,2012/06,2012/07,2012/08,2012/09,2012/10,2012/11,2012/12,2013/01,2013/02,2013/03,2013/04,2013/05,2013/06,2013/07,2013/08,2013/09,2013/10,2013/11,2013/12,2014/01,2014/02,2014/03,2014/04,2014/05,2014/06,2014/07,2014/08,2014/09,2014/10,2014/11,2014/12,2015/01,2015/02,2015/03,2015/04,2015/05,2015/06,2015/07,2015/08,2015/09,2015/10,2015/11,2015/12,2016/01,2016/02,2016/03,2016/04,2016/05,2016/06,2016/07,2016/08,2016/09,2016/10,2016/11,2016/12,2017/01,2017/02,2017/03,2017/04,2017/05,2017/06,2017/07,2017/08,2017/09,2017/10,2017/11,2017/12,2018/01,2018/02,2018/03,2018/04,2018/05,2018/06,2018/07,2018/08,2018/09,2018/10,2018/11,2018/12,2019/01,2019/02,2019/03,2019/04,2019/05,2019/06,2019/07,2019/08,2019/09,2019/10,2019/11,2019/12,2020/01,2020/02,2020/03,2020/04,2020/05,2020/06,2020/07,2020/08,2020/09,2020/10,2020/11,2020/12,2021/01,2021/02,2021/03,2021/04,2021/05,2021/06,2021/07,2021/08,2021/09,2021/10,2021/11,2021/12,2022/01,2022/02,2022/03,2022/04,2022/05,2022/06,2022/07,2022/08,2022/09,2022/10,2022/11,2022/12,2023/01,2023/02,2023/03,2023/04,2023/05,2023/06,2023/07,2023/08,2023/09,2023/10,2023/11,2023/12,2024/01,2024/02,2024/03,2024/04,2024/05,2024/06,2024/07,2024/08,2024/09,2024/10,2024/11,2024/12,2025/01,2025/02,2025/03,2025/04,2025/05,2025/06
"3.2.1.1. 국가별 수출","국별수출(관세청)","천달러","원자료","14,750","15,710","20,520","20,900","20,840","23,850","19,140","20,450","23,820","18,430","19,780","32,160","17,609","19,055","24,156","24,046","25,675","28,995","23,292","28,240","24,413","32,817","29,860","42,071","25,927","25,487","31,884","39,607","36,553","42,853","37,161","40,246","39,600","38,494","39,042","58,546","34,904","31,249","42,695","47,161","56,843","61,440","53,671","54,489","48,843","51,064","53,712","86,445","51,046","46,889","65,906","65,910","69,923","73,329","78,308","73,669","68,183","75,677","64,677","101,668","61,174","59,101","78,232","78,988","91,583","100,584","94,357","86,754","92,987","94,018","102,396","127,433","76,838","100,872","101,923","112,470","130,249","141,020","136,918","154,191","160,045","140,145","149,901","219,516","147,834","157,387","231,995","211,597","270,290","242,285","252,193","294,834","319,928","349,541","338,470","408,671","304,704","300,323","400,441","378,875","435,678","433,562","410,115","355,324","405,346","328,222","329,765","378,015","259,037","287,349","338,389","325,452","417,813","416,331","428,057","444,554","449,090","484,139","444,974","650,212","427,579","433,173","562,745","589,314","673,474","727,918","741,299","682,459","670,547","708,580","664,759","833,496","641,644","625,244","786,541","778,978","797,288","887,611","834,250","865,772","871,520","741,219","856,872","1,359,518","773,224","821,918","1,040,179","1,001,999","1,012,921","1,052,785","1,045,088","1,049,315","1,150,601","1,283,730","1,084,294","1,394,588","838,917","1,000,651","1,253,154","1,124,342","1,277,523","1,269,541","1,288,244","1,330,867","1,416,534","1,431,730","1,285,845","1,538,105","1,052,463","1,255,663","1,452,976","1,326,846","1,404,778","1,465,080","1,479,013","1,497,955","1,543,103","1,725,237","1,509,188","1,792,560","1,396,404","1,519,222","1,693,114","1,782,798","1,768,724","1,939,585","1,933,845","1,773,012","1,881,214","2,060,519","1,564,490","1,940,830","1,505,132","1,587,034","1,787,152","1,808,900","1,938,398","1,847,639","1,848,307","1,817,553","2,079,634","2,304,106","1,406,223","1,923,315","1,327,029","1,587,613","1,897,887","1,894,744","1,987,820","2,321,092","2,107,361","2,061,351","2,224,145","2,643,965","1,929,463","2,462,584","2,039,201","1,997,884","2,282,511","2,317,981","2,468,978","2,783,003","2,473,665","2,321,354","2,298,345","2,763,888","2,497,103","3,000,948","1,642,855","1,804,459","2,347,054","2,366,037","2,466,421","2,689,081","2,475,655","2,355,824","2,597,224","2,663,366","3,069,433","3,805,713","2,026,605","2,302,710","2,565,000","2,558,008","2,993,430","3,190,194","2,930,242","2,950,005","3,183,484","3,268,528","3,257,908","3,488,356","2,898,193","2,932,232","3,653,397","3,673,027","4,028,811","4,241,225","4,224,432","3,478,598","4,440,664","4,041,746","4,423,756","5,244,846","3,958,510","4,121,101","4,791,555","4,626,467","4,773,409","5,052,377","5,202,800","5,309,870","5,392,908","5,256,242","5,810,490","6,400,659","4,400,835","4,336,799","5,329,656","4,783,722","4,950,047","5,427,447","5,232,679","5,268,333","5,474,695","5,304,178","5,654,762","6,214,021","3,961,054","4,679,889","5,271,316","4,949,850","5,214,809","5,688,724","5,489,520","5,321,170","6,111,780","5,284,861","6,019,915","7,022,843","4,639,438","4,865,482","5,725,879","5,838,734","6,146,188","6,660,355","5,540,040","5,762,574","5,680,160","6,636,718","6,677,433","7,697,120","5,392,308","5,144,165","6,428,776","6,360,946","6,337,088","7,053,355","6,351,883","6,176,555","6,625,464","7,125,701","6,628,663","7,006,611","5,328,925","5,935,294","6,914,791","6,750,706","6,743,281","7,248,353","6,661,972","6,543,794","7,185,483","7,480,809","7,344,628","8,097,830","6,067,779","6,202,545","7,613,307","7,668,380","7,857,583","8,303,631","7,610,753","7,601,015","8,301,226","8,867,097","9,225,326","10,694,595","7,763,771","8,430,052","9,998,218","10,158,376","10,645,669","11,245,523","10,485,091","10,613,203","10,973,970","11,524,429","11,462,589","11,757,096","9,922,981","9,883,554","11,689,417","10,637,203","11,235,754","11,302,160","9,896,713","9,687,368","9,992,278","11,848,368","11,399,315","12,220,025","9,034,439","9,362,328","11,326,864","11,395,617","11,744,573","12,391,593","11,806,838","11,040,483","11,334,410","12,465,302","11,833,848","12,427,909","9,000,456","11,221,887","12,009,284","12,060,649","11,308,332","11,508,916","10,023,785","9,709,131","10,748,283","10,633,667","11,669,585","12,419,168","9,259,511","9,337,212","11,657,190","11,499,780","11,422,801","12,819,358","11,751,365","11,369,995","11,966,386","13,449,648","14,196,951","14,955,262","12,162,425","12,676,042","14,429,703","13,522,040","14,636,755","15,250,940","14,455,656","14,786,880","15,133,379","15,248,068","14,989,068","14,976,555","12,644,929","13,354,074","14,124,891","12,121,110","13,306,959","12,931,941","11,392,257","11,766,192","12,447,324","12,086,028","12,348,967","11,914,472","11,381,879","11,023,037","13,251,323","13,184,534","14,173,177","12,894,088","13,395,179","13,959,110","13,900,763","15,084,659","15,196,561","15,026,217","14,319,931","13,337,145","15,378,850","15,720,592","14,676,092","15,656,327","15,431,714","15,375,268","17,021,082","18,929,665","18,242,088","19,728,688","18,987,120","19,136,968","21,174,855","21,483,357","20,834,259","21,657,111","21,003,794","19,798,969","20,831,133","22,663,289","23,076,612","23,197,206","22,454,025","20,401,096","23,952,500","22,872,505","23,122,703","23,707,576","23,235,522","23,342,967","24,519,191","25,352,748","25,826,192","25,631,716","23,257,866","23,786,956","26,840,145","25,590,123","27,934,507","27,948,805","25,774,350","27,287,195","29,651,247","28,015,959","30,602,313","28,775,383","28,092,561","26,225,125","30,385,840","29,944,456","31,039,901","32,000,109","30,207,444","30,998,134","29,323,535","34,433,813","35,807,893","33,030,276","32,274,575","31,178,190","35,991,776","37,850,247","39,383,158","37,258,608","40,961,223","36,610,603","37,428,303","37,111,140","28,841,617","27,117,889","21,133,405","25,397,150","27,890,831","30,326,509","27,823,839","32,210,048","31,908,462","28,949,627","33,922,429","33,970,032","33,991,607","36,009,623","30,735,415","33,039,402","37,308,940","39,301,014","38,887,930","42,049,045","40,423,611","36,480,955","39,410,882","43,340,335","41,260,912","44,145,320","44,465,366","38,467,412","48,052,991","48,536,725","47,331,329","46,736,893","48,950,113","45,792,061","46,510,965","46,613,480","46,012,595","47,743,725","41,200,358","46,316,184","47,329,817","46,094,754","46,872,357","47,162,605","44,667,681","43,045,181","45,412,538","47,087,760","47,805,246","44,875,311","45,673,109","42,331,837","47,312,704","46,157,925","48,307,560","46,690,983","45,829,521","46,311,341","44,650,486","50,480,484","47,905,028","47,981,456","45,559,632","42,911,735","49,064,392","50,267,448","47,577,183","47,827,709","48,204,545","46,108,370","47,446,217","51,630,657","46,605,342","49,461,377","45,105,389","41,472,191","46,822,771","46,221,931","42,327,311","46,554,512","45,695,747","39,107,399","43,432,312","43,352,046","44,285,052","42,379,843","36,260,420","35,924,541","43,002,468","41,081,553","39,733,794","45,209,071","40,881,700","40,124,791","40,846,252","41,983,329","45,309,141","45,068,880","40,257,000","43,166,536","48,637,832","50,843,799","44,926,979","51,272,452","48,830,440","47,105,569","55,115,240","44,791,239","49,707,197","49,040,139","49,221,291","44,523,530","51,309,932","49,850,235","50,687,750","51,079,375","51,810,255","51,180,449","50,650,208","54,860,310","51,479,530","48,206,793","46,168,934","39,481,803","47,003,206","48,781,156","45,703,948","44,008,404","46,078,221","44,020,065","44,629,053","46,648,756","44,040,722","45,668,341","43,103,061","40,911,819","46,167,204","36,270,183","34,854,511","39,214,071","42,785,144","39,469,231","47,819,948","44,818,534","45,751,883","51,332,449","48,006,974","44,706,907","53,690,914","51,225,991","50,725,161","54,778,905","55,461,518","53,165,104","55,913,862","55,660,373","60,330,542","60,734,117","55,455,376","54,155,835","63,786,835","57,842,816","61,591,326","57,679,934","60,241,774","56,605,950","57,176,300","52,428,092","51,771,855","54,848,666","46,339,145","49,994,593","54,882,484","49,430,879","52,054,195","54,297,754","50,457,776","51,994,074","54,650,691","54,989,950","55,561,090","57,573,193","54,709,823","52,076,390","56,518,309","56,148,299","58,020,557","57,341,634","57,458,788","57,642,924","58,544,693","57,500,192","56,288,629","61,359,250","49,181,269","52,298,804","58,082,221","58,115,796","57,241,164","59,801,385"
"3.2.1.1. 국가별 수출","  수출총액(네덜란드)","천달러","원자료","266","408","307","329","706","397","251","198","235","178","427","564","161","240","463","308","342","313","373","292","307","242","292","337","","","","","","","","","","","","","132","33","188","396","161","138","85","5,671","67","769","883","971","","","","","","","","","","","","","1,132","1,053","1,309","797","1,227","1,011","1,016","1,077","1,581","1,850","1,493","2,414","1,782","1,618","2,019","1,755","2,233","2,088","2,355","2,401","7,475","1,788","2,877","4,635","2,407","3,025","4,123","3,286","3,815","4,128","6,560","4,909","3,766","4,963","6,607","9,618","6,193","7,665","8,820","8,071","9,650","12,132","10,767","8,332","8,788","5,556","8,756","12,168","7,858","8,477","8,464","8,090","9,511","9,772","11,426","12,893","9,809","9,620","12,357","21,004","12,540","13,741","13,985","12,427","14,506","15,281","20,329","17,713","13,191","16,787","16,590","31,373","17,955","16,099","16,722","15,965","16,750","18,022","21,246","22,005","18,926","15,982","18,977","28,734","19,132","16,508","19,666","18,698","17,649","21,498","23,591","25,747","20,430","67,245","22,677","34,446","20,345","24,110","22,680","22,157","28,132","31,058","30,180","27,514","24,987","29,861","34,980","34,691","28,201","23,927","22,583","23,427","32,580","31,429","35,116","26,626","27,068","31,253","31,686","35,610","26,603","24,423","24,833","29,139","31,274","29,608","35,331","28,450","20,322","23,768","23,041","31,140","21,227","20,154","21,501","22,581","28,796","28,556","29,750","21,241","17,869","91,506","18,643","28,733","43,736","18,739","20,716","44,860","66,545","24,227","69,833","25,097","19,049","19,099","27,617","34,169","24,384","20,125","35,927","16,917","22,601","26,375","27,180","54,451","44,143","42,543","25,200","33,451","21,274","17,354","18,690","20,169","21,119","24,034","26,573","19,837","54,713","20,301","34,163","67,162","27,672","23,717","30,390","29,501","45,824","72,771","72,959","39,470","30,869","36,825","41,203","51,529","49,294","51,879","51,636","60,184","66,513","73,884","78,059","53,879","60,883","53,417","79,013","90,902","71,364","64,762","83,571","64,723","70,915","78,025","77,177","64,175","50,022","50,421","61,624","88,156","52,807","46,710","56,779","49,829","63,255","72,129","68,844","58,147","59,651","60,364","73,023","94,265","54,916","65,046","69,049","70,493","78,410","82,652","84,573","79,380","80,582","80,143","99,821","119,839","95,760","91,534","96,181","111,325","111,366","110,019","96,630","81,095","76,752","87,043","96,368","114,378","73,721","64,520","84,781","100,717","87,874","102,280","97,630","79,953","72,297","72,145","84,662","93,707","70,000","75,586","77,621","88,720","91,018","80,383","76,755","67,773","73,750","74,658","85,966","87,793","66,539","60,441","80,849","77,275","105,477","96,460","86,184","85,774","83,850","108,364","111,560","158,648","114,899","92,208","119,725","112,910","127,141","146,687","135,748","113,667","123,213","176,210","133,815","146,041","117,689","115,383","250,580","116,044","166,140","120,688","113,256","129,889","117,060","134,306","158,504","136,103","112,612","93,645","99,446","109,375","131,235","119,250","130,460","93,962","107,962","151,927","153,079","186,243","156,185","160,992","161,494","137,814","145,888","163,426","161,657","136,804","170,660","174,403","182,271","185,834","150,128","159,544","166,944","166,958","172,871","184,603","170,661","175,606","196,981","209,000","194,870","195,437","175,772","182,843","201,226","212,267","233,150","215,835","251,004","208,115","206,333","238,795","228,860","303,739","284,124","235,112","292,138","171,622","253,728","189,944","147,578","165,164","185,260","198,305","215,991","193,099","204,973","174,689","233,170","176,848","192,236","191,221","202,117","224,185","237,253","225,538","234,218","270,753","222,488","228,826","222,319","222,395","201,717","184,908","202,034","184,023","194,711","224,470","217,329","229,793","228,287","236,830","260,238","224,017","211,861","231,182","250,246","232,426","251,273","274,544","297,635","308,686","288,107","230,180","315,788","245,211","221,498","270,037","297,149","350,937","394,502","343,445","302,584","387,236","239,389","269,918","250,780","235,478","256,306","288,055","344,181","360,195","347,998","321,825","354,573","340,680","269,510","283,885","312,092","322,802","360,283","326,262","483,399","436,152","299,862","426,442","513,160","454,872","379,690","265,030","645,736","339,422","541,960","293,167","380,230","648,646","1,002,908","857,320","629,272","422,206","377,360","330,851","388,477","404,282","287,175","283,400","405,195","283,987","341,066","537,912","554,336","333,467","339,778","209,159","286,231","266,597","843,091","1,055,855","396,946","299,753","354,239","412,820","338,823","502,918","426,650","353,715","370,981","284,256","250,678","430,627","550,570","321,231","582,130","402,502","372,691","280,951","201,196","335,620","320,680","326,615","786,897","475,432","599,992","668,257","459,728","192,975","218,335","473,053","372,335","272,892","345,622","422,824","477,947","385,065","580,365","328,491","878,150","535,513","451,508","461,517","532,701","574,690","438,175","536,559","389,070","432,668","562,568","624,159","374,757","304,584","191,641","334,887","239,745","255,079","336,413","275,611","443,405","480,163","423,830","276,987","383,866","378,172","285,671","245,134","235,414","288,205","362,395","289,663","377,611","307,125","414,391","239,687","383,069","251,946","314,110","357,286","273,485","401,532","377,161","375,507","517,861","457,705","471,426","340,832","440,646","279,038","369,337","344,761","459,867","413,101","395,601","436,356","409,041","410,756","531,491","318,434","296,477","459,743","303,960","340,339","378,999","289,723","368,828","582,380","351,871","321,891","373,796","301,571","307,347","280,603","352,246","333,858","279,562","356,532","398,899","337,776","281,510","296,824","288,983","325,480","322,703","353,138","357,095","388,532","395,533","385,612","476,175","462,350","429,355","514,041","517,861","428,744","618,507","499,294","516,549","566,837","543,310","568,528","626,540","496,202","850,700","772,553","809,741","837,423","710,468","576,915","585,960","490,760","459,675","768,897","567,927","567,594","631,577","595,308","590,728","566,436","565,942","442,836","537,548","561,100","537,973","587,083","706,082","577,686","550,288","480,559","618,512","497,721","616,412","536,975","567,845","521,531","458,432","580,572","655,293","828,189","838,530","765,327"
"3.2.1.1. 국가별 수출","  수출총액(대만)","천달러","원자료","49","257","405","35","37","58","201","109","59","301","57","366","36","96","877","241","120","113","183","586","83","185","221","447","","","","","","","","","","","","","254","19","558","79","90","34","1,071","2,132","189","351","1,915","6,696","","","","","","","","","","","","","1,716","285","314","170","510","2,238","493","195","1,545","596","1,786","2,182","786","1,110","410","507","908","2,072","2,377","1,702","921","898","1,038","3,812","1,764","1,806","2,826","2,673","5,368","2,603","4,086","1,630","2,174","4,517","4,123","7,372","4,412","4,037","7,528","7,337","3,721","3,968","1,620","4,043","3,907","5,122","2,338","3,780","2,158","3,243","6,024","3,620","5,139","4,874","6,210","6,452","6,493","5,568","5,951","8,440","6,124","7,083","5,589","13,460","7,423","6,795","6,835","7,902","4,704","5,556","5,155","8,891","8,071","5,158","6,670","6,555","7,973","10,202","12,347","8,333","9,596","6,855","7,788","13,633","9,994","5,380","7,530","8,171","10,242","11,375","11,503","14,407","18,214","12,454","12,586","18,223","14,063","11,448","14,483","14,842","15,887","11,155","11,879","17,783","14,242","11,781","9,773","14,071","17,961","15,097","15,805","14,092","19,865","16,752","19,263","15,133","17,900","20,266","16,236","27,954","21,061","18,581","26,678","24,082","23,099","24,637","20,755","22,596","17,139","21,192","17,224","25,590","14,009","19,443","22,429","26,581","24,314","19,168","12,869","14,376","16,574","14,778","8,764","13,492","11,236","7,062","12,162","12,979","9,098","12,579","12,405","15,272","10,720","9,694","14,094","22,853","15,075","27,418","18,485","17,395","17,787","21,602","44,037","18,511","13,733","19,100","17,957","27,719","11,671","11,979","18,304","13,738","16,995","13,640","20,396","20,409","14,284","13,572","18,564","22,566","19,087","18,282","18,564","28,377","27,806","29,474","31,911","29,574","29,660","28,444","35,194","36,606","30,876","33,757","45,123","45,441","49,025","44,178","43,825","35,803","46,843","47,814","62,518","69,937","73,602","55,599","78,039","67,468","77,009","85,150","83,994","79,620","75,666","76,029","91,516","110,701","112,735","98,319","108,819","99,992","112,149","111,515","109,042","107,770","97,026","101,056","126,030","123,779","89,399","102,246","133,399","96,379","112,104","95,727","101,758","96,094","89,551","89,986","105,338","136,582","85,744","89,784","125,879","129,082","138,817","151,624","120,041","139,542","125,780","146,301","145,929","210,449","149,822","160,809","180,309","190,395","193,902","250,549","198,630","204,835","167,508","174,849","180,896","209,750","158,497","185,278","227,602","189,814","185,876","196,729","188,615","185,314","195,633","183,024","181,554","218,314","176,690","162,063","192,141","205,292","211,737","256,568","234,172","224,057","232,627","254,759","277,376","304,222","246,407","260,554","305,953","319,632","340,183","357,072","333,098","318,835","366,664","339,326","373,615","320,201","394,527","304,721","374,467","355,405","343,531","272,030","262,511","278,512","322,884","362,184","376,206","357,941","293,217","302,380","370,339","354,492","368,071","408,704","381,796","417,528","425,629","458,664","426,971","404,787","387,245","407,594","470,319","417,679","410,666","369,026","360,539","425,388","460,099","452,456","471,919","506,721","425,518","400,525","494,958","494,410","495,044","510,877","566,830","526,598","563,695","583,426","668,821","614,766","589,667","642,400","661,294","696,680","703,823","756,052","685,115","718,918","707,361","651,669","622,968","590,679","492,341","531,638","593,501","497,828","476,947","494,981","434,274","438,003","395,042","440,349","507,536","532,831","510,407","477,464","627,451","621,967","592,558","544,108","547,621","531,372","542,049","534,275","551,766","550,543","540,088","466,339","545,375","529,582","498,783","514,101","603,816","597,436","612,773","700,715","702,004","733,538","632,902","688,149","828,087","802,106","838,857","833,565","847,048","823,925","895,496","883,146","883,713","887,221","867,849","815,378","942,046","832,789","891,990","872,057","893,535","902,428","919,208","948,671","1,016,463","960,519","932,719","965,041","1,004,288","893,417","1,023,300","1,076,872","1,184,812","1,059,690","1,202,612","1,173,048","1,290,379","1,189,481","1,080,048","868,646","1,139,722","1,100,275","1,060,357","1,093,051","1,191,318","1,209,103","949,503","1,059,831","1,118,801","1,156,454","1,056,145","926,232","1,026,539","1,079,279","1,125,556","1,091,675","1,174,434","1,028,094","961,895","879,874","613,465","498,785","406,007","512,129","646,120","711,177","802,736","756,680","800,351","830,395","918,155","954,909","1,018,613","1,143,842","1,001,964","942,492","1,178,592","1,192,762","1,150,737","1,182,327","1,209,983","1,328,214","1,209,253","1,358,038","1,360,103","1,716,035","1,525,671","1,397,254","1,949,358","1,703,654","1,555,755","1,495,463","1,485,488","1,706,433","1,394,301","1,211,632","1,423,444","1,357,512","1,213,911","1,286,341","1,331,344","1,163,843","1,354,119","1,209,479","1,119,238","1,276,125","1,118,497","1,186,421","1,288,854","1,266,686","1,371,709","1,143,835","1,461,026","1,555,300","1,291,936","1,295,690","1,307,015","1,134,540","1,190,000","1,382,391","1,200,034","1,365,622","1,309,034","1,176,255","1,308,575","1,239,633","1,188,016","1,307,409","1,351,484","1,295,503","1,230,674","1,239,773","1,178,254","1,252,788","1,060,959","974,584","1,102,064","1,146,417","991,491","1,055,494","998,497","829,827","889,162","863,267","1,046,592","1,045,908","819,716","766,092","1,004,232","926,075","929,800","1,026,045","973,517","1,008,757","1,078,074","1,236,790","1,304,056","1,147,301","1,028,382","1,132,744","1,314,245","1,209,989","1,331,458","1,230,754","1,338,658","1,301,929","1,357,134","1,138,593","1,289,957","1,224,555","1,431,091","1,117,926","1,379,982","1,425,180","1,466,129","1,631,558","1,860,748","1,980,591","2,260,227","2,577,681","2,235,810","1,416,588","1,289,233","1,110,423","1,295,304","1,365,212","1,314,273","1,279,975","1,162,373","1,358,374","1,322,317","1,602,219","1,119,454","1,447,152","1,172,396","1,066,634","1,257,872","1,251,015","1,207,890","1,348,432","1,303,771","1,413,335","1,524,871","1,551,769","1,593,029","1,774,431","1,597,108","1,677,060","1,901,696","1,770,535","1,950,812","2,062,478","2,022,050","2,138,340","2,206,938","2,226,232","2,398,739","2,333,288","1,888,769","2,243,277","2,621,276","2,309,273","2,949,302","2,415,618","2,031,223","2,219,440","1,985,916","1,794,126","1,936,579","1,803,441","1,212,507","1,413,003","1,657,083","1,490,713","1,597,982","1,839,431","1,416,002","1,845,128","2,145,494","1,702,460","1,691,821","2,167,143","1,773,976","1,531,945","1,988,528","2,086,951","2,516,984","3,314,386","2,773,161","3,146,045","3,719,390","3,528,893","3,253,132","4,335,694","2,438,217","2,751,790","3,822,644","3,302,723","3,766,611","4,345,396"
